Covers;40X1415;Outer bezel, C52x;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1448;Inner bezel, C524/C524n/C524dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1449;Inner bezel, C522n;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1450;Inner bezel, C520n;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1414;Operator panel assembly, C52x;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3586;Bezel, C532dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3608;Bezel, C530dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3585;Bezel, C532n;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3582;Operator panel assembly, C530dn/C532n/C532dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3587;Bezel, C534n;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3588;Bezel, C534dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3583;Operator panel assembly, C534n/C534dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1451;Top access cover assembly (network), C520n/C522n/C524n/C524dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1412;Top access cover assembly (non-network), C524;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3604;Top access cover assembly (network), C532n/C534n;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3605;Duplex top access assembly (network), C530dn/C532dn/C534dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1422;Exit tray cover, C52x;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3594;Exit tray cover, C53x;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1427;Rear cover;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3612;Paper tray dust cover with dust cover spring, C53x;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1425;Right cover;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1443;Front access door cover assembly (duplex), C524dn only;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1413;Front access door cover assembly (non-duplex), C520n/C522n/C524/C524n;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3602;Front access door cover assembly (duplex), C530dn/C532dn/C534dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3581;Front access door cover assembly (non-duplex), C532n/C534n;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1426;Left cover;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X1440;Bin full sensor with cable, C520n/C522n/C524n/C524dn;;Lexmark_image\Lexmark C532dn_1584247376248.png
Covers;40X3601;Bin full sensor with cable, C53x;;Lexmark_image\Lexmark C532dn_1584247376248.png
Front;;Fuser cable cover, included in parts packet (P/N 40X1430), C52x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;;Fuser cable cover, included in parts packet (P/N 40X3598), C53x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;;Printer pad, included in parts packet, screws (P/N 40X1431);;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1446;Right bellcrank assembly;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1432;Bump aligner gear kit;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1420;Front door parts packet, C52x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X3593;Front door parts packet, C53x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1419;Duplex front door assembly, C524dn;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1418;Front door assembly, C520n/C522n/C524n;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X3592;Duplex front door assembly, C530dn/C532dn/C534dn;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X3590;Front door assembly, C532n/C534n;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X3615;Deflector assembly, C53x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1435;MPF swing arm assembly, C52x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1447;Left bellcrank assembly;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X1405;Paper pick mechanism assembly, C52x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Front;40X3573;Paper pick mechanism assembly, C53x;;Lexmark_image\Lexmark C532dn_1584247380157.png
Right;40X1409;EP drive assembly, C52x;;Lexmark_image\Lexmark C532dn_1584247382710.png
Right;40X3578;EP drive assembly, C53x;;Lexmark_image\Lexmark C532dn_1584247382710.png
Right;40X3574;Low voltage power supply, 115/230 V;;Lexmark_image\Lexmark C532dn_1584247382710.png
Right;40X1433;Bump aligner motor;;Lexmark_image\Lexmark C532dn_1584247382710.png
Right;40X1436;Front door 5 V interlock switch;;Lexmark_image\Lexmark C532dn_1584247382710.png
Right;40X1445;Ground contact plate, C52x only;;Lexmark_image\Lexmark C532dn_1584247382710.png
Rear;40X2167;Printhead assembly, C52x;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X2168;Printhead assembly, C53x;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X4218;System card (network), C524n/C524dn;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X4219;System card (network), C520n/C522n;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X4217;System card, C524;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X3616;System card (network), C530dn/C532n/C532dn;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X3617;System card (network), C534n;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X3618;System card (network), C534dn;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X1429;System card support shield, C52x;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X3597;System card support shield, C53x;;Lexmark_image\Lexmark C532dn_1584247384884.png
Rear;40X1410;Smart chip card, C52x only;;Lexmark_image\Lexmark C532dn_1584247384884.png
Left;40X1416;Toner level sensor;;Lexmark_image\Lexmark C532dn_1584247388377.png
Left;40X1428;Transfer contact assembly;;Lexmark_image\Lexmark C532dn_1584247388377.png
Left;40X1411;High voltage power supply, C52x;;Lexmark_image\Lexmark C532dn_1584247388377.png
Left;40X3579;High voltage power supply, C53x;;Lexmark_image\Lexmark C532dn_1584247388377.png
Top;40X3613;Top cover camshaft assembly;;Lexmark_image\Lexmark C532dn_1584247392355.png
Top;40X1437;Top access door 24 V interlock switch;;Lexmark_image\Lexmark C532dn_1584247392355.png
Customer replaceable units (CRUs);40X1400;Fuser assembly, 115 V, C52x;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X1402;Fuser assembly, 230 V, C52x;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X1403;Fuser assembly, 100 V, C52x;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3569;Fuser assembly, 115 V, C53x (also can be used in C52x);;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3570;Fuser assembly, 230 V, C53x (also can be used in C52x);;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3571;Fuser assembly, 100 V, C53x (also can be used in C52x);;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3607;Pick arm roll;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X1439;Option tray assembly, 500-sheet option (includes tray), C522n/C524/C524n/C524dn;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3600;Option tray assembly, 550-sheet option (includes tray), C532n/C532dn/C534n/C534dn;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X1423;Tray assembly, 500-sheet, C522n/C524/C524n/C524dn;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3595;Tray assembly, 550-sheet, C532n/C532dn/C534n/C534dn;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X1404;MPF paper tray assembly, 250-sheet, C524/C524n/C524dn;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X1424;Paper tray assembly, single feeder, C520n/C522n;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3599;MPF paper tray assembly, 250-sheet, C530dn/C532dn/C534dn;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3596;Paper tray assembly, single feeder, C532n, C534n;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X1401;Transfer belt assembly, C52x;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X3572;Transfer belt assembly, C53x;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X0297;Power cordUSA, Canada, Bolivia, Peru;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X0288;Power cordArgentina;;Lexmark_image\Lexmark C532dn_1584247396836.png
Customer replaceable units (CRUs);40X0296;Power cordAustralia, New Zealand;;Lexmark_image\Lexmark C532dn_1584247396836.png
