Main Assembly;;PHASER 3124 / PHASER 3125;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;LOWER FRAME UNIT;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;MAIN COVERS;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;FRONT COVER ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;122N00272;LSU;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;REAR COVER;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;TONER CARTRIDGE;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;FUSER ASSEMBLY (220V);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;FUSER ASSEMBLY (110V);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;ENGINE SHIELD;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;LSU HARNESS;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;105N02067;SMPS (220V);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;105N02066;SMPS (110V);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;140N63235;MAIN PBA (PHASER 3124/B);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;140N63236;MAIN PBA (PHASER 3125/B);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;140N63237;MAIN PBA (PHASER 3125/N);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;MOTOR HARNESS;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;HVPS HARNESS;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;SMPS HARNESS;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;TERMINAL;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;105N02068;HVPS;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;PROTECTIVE SHEET;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;HVPS GROUND;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;POWER CORD (220V);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;POWER CORD (110V);;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;CHANNEL PLATE;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;ENGINE SHIELD CAP;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;BYPASS TRAY;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;127N01453;FUSER FAN;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;REAR COVER FAN;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;STACKER EXT;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;RIGHT COVER;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;TOP COVER ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;LEFT COVER;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;EXIT COVER;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;FRONT COVER;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;CASSETTE TRAY;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;PAPER TRAY EXTENSION;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;PAPER TRAY GUIDE;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;HV SHAFT;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;SPRING;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;GUIDE-M-STACKER RX;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;GUIDE-M-SUB-STACKER;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;TOP COVER;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;ONLINE KEY;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;LED LENS;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Main Assembly;;KEY SPRING;;Xerox_image\Xerox Phaser 3124_1584558571808.png
Frame Assembly;;LOWER FRAME UNIT;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;BASE FRAME;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;PAPER PATH ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;PAPER KNOCK-UP ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;007N01572;MAIN DRIVE ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;RIGHT PAPER GUIDE;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;LEFT PAPER GUIDE;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;GEAR PINION;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;120N00504;PAPER EMPTY ACTUATOR;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;OPC GROUND;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;RIGHT TORSION SPRING;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;LEFT TORSION SPRING;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;KNOCK-UP SPRING;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;ACTUATOR SPRING;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;FEED GEAR;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;SPRING;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Frame Assembly;;RUBBER FOOT;;Xerox_image\Xerox Phaser 3124_1584558577153.png
Fuser Assembly;126N00275;FUSER (220V);;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;126N00274;FUSER (110V);;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FUSER FRAME;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FUSER COVER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;EXIT ROLLER HOLDER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FUSER GEAR;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;EXIT ROLLER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;SPRING;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;BEARING;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FUSER GUIDE;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;022N01611;PRESSURE ROLLER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;022N02310;HEAT ROLLER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;HEAT ROLLER GEAR;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;RIGHT HEAT BUSH;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;LEFT HEAT BUSH;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;122N00270;HALOGEN LAMP 220V;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;122N00269;HALOGEN LAMP 110V;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;ROLLER RACK;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;SPRING PLACE HOLDER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;LEFT FUSER COVER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;RIGHT FUSER COVER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;130N01499;THERMISTOR;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;130N01498;THERMOSTAT;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;THERMOSTAT CAP;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FUSER HARNESS JOINT;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;STRIPPER FINGER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;E-CLIP;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FUSER DUMMY;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FUSER GEAR;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;WASHER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;C-RING;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;ROLLER MAIN;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;ROLLER FR;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;ROLLER HOLDER;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;SPRING;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;SPRING;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;FINGER PLATE;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Fuser Assembly;;CLAW;;Xerox_image\Xerox Phaser 3124_1584558580806.png
Paper Path Assembly;;PAPER PATH ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PAPER PATH GUIDE;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;130N01497;FEED SENSOR ACTUATOR;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;ACTUATOR SPRING;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;015N00558;IPR PLATE SAW;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;VARISTOR GROUND;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;ZENER P GROUND;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;THV GROUND;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;SAW P GROUND;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;HOLDER PAD UNIT;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;BUSH HOLDER;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP GEAR;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;SOLENOID;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;FEED GEAR;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;TRANSFER ROLLER RIGHT BUSH;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;TRANSFER ROLLER LEFT BUSH;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;TRANSFER ROLLER SPRING;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;022N02309;TRANSFER ROLLER;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PTLHOLDER;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;EARTH TRANSFER;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP SHAFT;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;NOT USED;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;NOT USED;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP CAM;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;TRANSFER ROLLER GEAR;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;IDLE BAR;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;IDLE ROLLER;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;FEED EXTENSION;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;FEED ROLLER;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;CATCH;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;IDLE RING;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;IDLE ROLL HOLDER;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;SPRING;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;FRICTION PAD;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;HOLDER-M-PAD;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP GEAR B;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP GEAR A;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP GEAR SPRING;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;PICK-UP RUBBER HOUSING;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Paper Path Assembly;;RUBBER PICK UP;;Xerox_image\Xerox Phaser 3124_1584558586490.png
Main Drive Assembly;;MAIN DRIVE ASSEMBLY;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;E-CLIP;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;WASHER;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;MAIN MOTOR;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;MOTOR BRACKET;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;PLATE;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;MOTOR IMPELLER;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;RDCN GEAR 139/83;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;RDCN GEAR 113/83;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;FUSER DRIVE GEAR;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;OPC DRIVE GEAR;;Xerox_image\Xerox Phaser 3124_1584558589764.png
Main Drive Assembly;;SPACER;;Xerox_image\Xerox Phaser 3124_1584558589764.png
